driver_id,lap_number,lap_time,sector1_time,sector2_time,sector3_time,PitInTime,PitOutTime,grid_position,finish_position,conditions,temperature,humidity,tracktemperature,season,race_round,grand_prix
16,52.0,68.513,17.276,30.639,20.598,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,53.0,68.895,17.291,30.8,20.804,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,54.0,68.426,17.097,30.486,20.843,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,55.0,68.53,17.1,30.578,20.852,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,56.0,68.704,17.031,30.817,20.856,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,57.0,68.225,17.379,30.36,20.486,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,58.0,67.994,17.263,30.193,20.538,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,59.0,68.122,17.351,30.326,20.445,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,60.0,68.01,17.256,30.373,20.381,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,61.0,68.136,17.254,30.476,20.406,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,62.0,68.589,17.198,30.638,20.753,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,63.0,68.063,17.199,30.413,20.451,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,64.0,68.531,17.306,30.558,20.667,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,65.0,68.482,17.273,30.607,20.602,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,66.0,68.408,17.17,30.539,20.699,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,67.0,69.005,17.378,31.197,20.43,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,68.0,69.213,17.358,31.192,20.663,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,69.0,69.859,17.304,31.866,20.689,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,70.0,68.455,17.274,30.593,20.588,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,71.0,69.147,17.408,30.947,20.792,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
77,1.0,72.813,,30.967,21.268,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,2.0,69.891,17.497,31.128,21.266,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,3.0,69.733,17.466,31.007,21.26,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,4.0,69.492,17.43,30.93,21.132,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,5.0,69.411,17.43,30.885,21.096,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,6.0,69.649,17.517,31.029,21.103,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,7.0,69.628,17.599,30.954,21.075,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,8.0,69.519,17.533,30.888,21.098,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,9.0,69.646,17.454,30.942,21.25,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,10.0,69.839,17.551,30.954,21.334,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,11.0,70.062,17.525,31.075,21.462,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,12.0,70.1,17.539,31.168,21.393,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,13.0,70.03,17.574,31.162,21.294,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,14.0,69.52,17.576,30.827,21.117,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,15.0,69.544,17.487,30.98,21.077,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,16.0,69.574,17.577,30.92,21.077,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,17.0,69.436,17.451,30.851,21.134,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,18.0,69.755,17.487,30.936,21.332,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,19.0,69.91,17.525,31.122,21.263,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,20.0,69.44,17.505,30.923,21.012,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,21.0,72.674,17.519,30.8,24.355,0 days 00:57:18.976000,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,22.0,86.584,35.584,30.364,20.636,,0 days 00:57:41.534000,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,23.0,69.131,17.305,30.635,21.191,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,24.0,69.52,17.569,30.781,21.17,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,25.0,69.477,17.511,30.903,21.063,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,26.0,69.251,17.481,30.634,21.136,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,27.0,69.265,17.493,30.769,21.003,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,28.0,68.984,17.479,30.605,20.9,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,29.0,69.19,17.46,30.675,21.055,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,30.0,69.217,17.468,30.677,21.072,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,31.0,68.947,17.336,30.682,20.929,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,32.0,68.986,17.396,30.71,20.88,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,33.0,68.955,17.427,30.68,20.848,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,34.0,68.843,17.378,30.637,20.828,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,35.0,68.716,17.351,30.497,20.868,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,36.0,69.045,17.365,30.712,20.968,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,37.0,69.266,17.413,30.88,20.973,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,38.0,68.984,17.46,30.637,20.887,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,39.0,68.796,17.349,30.632,20.815,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,40.0,68.714,17.339,30.616,20.759,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,41.0,68.673,17.324,30.589,20.76,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,42.0,68.733,17.304,30.686,20.743,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,43.0,68.841,17.374,30.613,20.854,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,44.0,68.977,17.387,30.659,20.931,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,45.0,69.044,17.337,30.791,20.916,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,46.0,69.29,17.379,30.898,21.013,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,47.0,68.919,17.15,30.899,20.87,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,48.0,68.764,17.233,30.652,20.879,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,49.0,69.029,17.376,30.776,20.877,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,50.0,68.943,17.38,30.694,20.869,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,51.0,68.802,17.389,30.648,20.765,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,52.0,68.935,17.409,30.784,20.742,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,53.0,68.565,17.2,30.663,20.702,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,54.0,68.882,17.357,30.581,20.944,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,55.0,68.898,17.393,30.671,20.834,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,56.0,70.302,17.426,31.641,21.235,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,57.0,69.249,17.409,30.813,21.027,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
77,58.0,69.169,17.459,30.836,20.874,,,3.0,3.0,,,18.8,,2019,9,austrian_grand_prix
